"id","nome_antigo","nome_novo","gif_antigo","gif_novo","classificacao_antiga","grupo_principal_novo","secundarias_novas","descricao_atualizada","status","observacao"
"media_161874debce2311fe3e1","Flexão de joelhos unilateral deitado na máquina","Flexão de joelhos unilateral deitado na máquina","gifs/perna/Flexão de perna única com alavanca - Variação 2.gif","gifs/perna/Flexão de perna única com alavanca - Variação 2.gif","Posterior de coxa | Máquina | Academia","Posterior de coxa","Máquina | Academia","true","mapped","ID e mídia preservados"
"media_09626abf43ce963b14d7","Flexão de joelhos unilateral em pé na máquina","Flexão de joelhos unilateral em pé na máquina","gifs/perna/Leg press panturrilha - Variação 3.gif","gifs/perna/Leg press panturrilha - Variação 3.gif","Posterior de coxa | Máquina | Academia","Posterior de coxa","Máquina | Academia","true","mapped","ID e mídia preservados"
"media_9f2ab609a2edb4347995","Flexão de joelhos unilateral em pé na máquina - Variação 2","Flexão de joelhos unilateral em pé na máquina - Variação 2","gifs/perna/Pistol agachamento to box.gif","gifs/perna/Pistol agachamento to box.gif","Posterior de coxa | Máquina | Academia","Posterior de coxa","Máquina | Academia","true","mapped","ID e mídia preservados"
"media_afccb696f72c457a9f80","Flexão de ombro ajoelhado no cabo","Flexão de ombro ajoelhado no cabo","gifs/Exercícios sem marca d'água/Flexão de ombro com cabo ajoelhado.gif","gifs/Exercícios sem marca d'água/Flexão de ombro com cabo ajoelhado.gif","Ombros | Polia/Cabo | Academia","Ombros","Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_b1e9e13c8cd64549a889","Flexão declinada","Flexão declinada","gifs/Exercícios sem marca d'água/Recusar empurrar para cima.gif","gifs/Exercícios sem marca d'água/Recusar empurrar para cima.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_362ad10d865d69256e17","Flexão declinada na bola suíça","Flexão declinada na bola suíça","gifs/Exercícios sem marca d'água/Flexão de declínio de bola suíça.gif","gifs/Exercícios sem marca d'água/Flexão de declínio de bola suíça.gif","Peito | Bola | Tríceps | Academia","Peito","Tríceps | Bola | Academia","true","mapped","ID e mídia preservados"
"media_af3167e6617f830935dc","Flexão diamante","Flexão diamante","gifs/Exercícios sem marca d'água/Flexão de diamante.gif","gifs/Exercícios sem marca d'água/Flexão de diamante.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_40687f2cc4fff4fdda4f","Flexão hindu","Flexão hindu","gifs/Exercícios sem marca d'água/Flexões hindus.gif","gifs/Exercícios sem marca d'água/Flexões hindus.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_4f5678671b2f3a25427a","Flexão inclinada","Flexão inclinada","gifs/Exercícios sem marca d'água/Flexão inclinada.gif","gifs/Exercícios sem marca d'água/Flexão inclinada.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_8154cd5b4b68059982bd","Flexão lateral de pescoço na máquina com anilhas","Flexão lateral de pescoço na máquina com anilhas","gifs/Exercícios sem marca d'água/Placa de flexão do lado direito do pescoço na máquina carregada.gif","gifs/Exercícios sem marca d'água/Placa de flexão do lado direito do pescoço na máquina carregada.gif","Pescoço | Anilhas | Máquina | Academia","Pescoço","Anilhas | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_a22ca9e10b2f91a84255","Flexão lateral do pescoço com peso","Flexão lateral do pescoço com peso","gifs/Exercícios sem marca d'água/Flexão lateral com peso do pescoço deitado.gif","gifs/Exercícios sem marca d'água/Flexão lateral com peso do pescoço deitado.gif","Pescoço | Sem aparelhos | Casa","Pescoço","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_8134832dbab924e73a3b","Flexão lateral do tronco com elástico","Flexão lateral do tronco com elástico","gifs/abdominais/Jab boxing - Variação 2.gif","gifs/abdominais/Jab boxing - Variação 2.gif","Abdômen/Core | Elástico | Academia","Abdômen/Core","Elástico | Academia","true","mapped","ID e mídia preservados"
"media_d765417591c0eb623e40","Flexão lateral do tronco com halter","Flexão lateral do tronco com halter","gifs/Exercícios sem marca d'água/Flexão lateral com halteres.gif","gifs/Exercícios sem marca d'água/Flexão lateral com halteres.gif","Abdômen/Core | Halteres | Academia","Abdômen/Core","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_ee64eced7a1cae44c439","Flexão lateral do tronco com halter acima da cabeça","Flexão lateral do tronco com halter acima da cabeça","gifs/abdominais/Sentado na polia twist - Variação 3.gif","gifs/abdominais/Sentado na polia twist - Variação 3.gif","Abdômen/Core | Halteres | Academia","Abdômen/Core","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_d82c28818ce54820097f","Flexão lateral do tronco em pé","Flexão lateral do tronco em pé","gifs/Exercícios sem marca d'água/Flexão lateral em pé.gif","gifs/Exercícios sem marca d'água/Flexão lateral em pé.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_f7156e60a6804e8ab66c","Flexão lateral do tronco no banco","Flexão lateral do tronco no banco","gifs/abdominais/Deitado, joelho levantado.gif","gifs/abdominais/Deitado, joelho levantado.gif","Abdômen/Core | Banco | Academia","Abdômen/Core","Banco | Academia","true","mapped","ID e mídia preservados"
"media_853b07ac97a1f24cc9c1","Flexão lateral do tronco no banco romano","Flexão lateral do tronco no banco romano","gifs/Exercícios sem marca d'água/Flexão lateral do banco.gif","gifs/Exercícios sem marca d'água/Flexão lateral do banco.gif","Abdômen/Core | Banco | Academia","Abdômen/Core","Banco | Academia","true","mapped","ID e mídia preservados"
"media_2adda7260fd910c013c3","Flexão na parada de mão","Flexão na parada de mão","gifs/Exercícios sem marca d'água/Adho mukha vrksasana ioga postura de parada de mão - Flexão de mão para cima.gif","gifs/Exercícios sem marca d'água/Adho mukha vrksasana ioga postura de parada de mão - Flexão de mão para cima.gif","Ombros | Sem aparelhos | Casa","Ombros","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_bd75b8db827fe09fdf36","Flexão na parede","Flexão na parede","gifs/Exercícios sem marca d'água/Parede empurrar para cima.gif","gifs/Exercícios sem marca d'água/Parede empurrar para cima.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_b913453846005c55a728","Flexão nórdica","Flexão nórdica","gifs/Exercícios sem marca d'água/Flexão nórdica dos isquiotibiais.gif","gifs/Exercícios sem marca d'água/Flexão nórdica dos isquiotibiais.gif","Posterior de coxa | Sem aparelhos | Casa","Posterior de coxa","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_dce60adc960ebc55345b","Flexão nórdica dos isquiotibiais assistida na máquina","Flexão nórdica dos isquiotibiais assistida na máquina","gifs/perna/Flexão nórdica dos isquiotibiais.gif","gifs/perna/Flexão nórdica dos isquiotibiais.gif","Posterior de coxa | Máquina | Academia","Posterior de coxa","Máquina | Academia","true","mapped","ID e mídia preservados"
"media_d775468b7e03d80d1d94","Flexão pike","Flexão pike","gifs/Exercícios sem marca d'água/Pique push up.gif","gifs/Exercícios sem marca d'água/Pique push up.gif","Ombros | Sem aparelhos | Casa","Ombros","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_9829f03ea367c3f49088","Flexão pike no banco","Flexão pike no banco","gifs/Exercícios sem marca d'água/Flexão de pique no banco.gif","gifs/Exercícios sem marca d'água/Flexão de pique no banco.gif","Ombros | Banco | Academia","Ombros","Banco | Academia","true","mapped","ID e mídia preservados"
"media_3958b3e8dc0922841893","Flexão pliométrica com queda entre bancos","Flexão pliométrica com queda entre bancos","gifs/Exercícios sem marca d'água/Soltar flexão para cima.gif","gifs/Exercícios sem marca d'água/Soltar flexão para cima.gif","Peito | Banco | Tríceps | Academia","Peito","Tríceps | Banco | Academia","true","mapped","ID e mídia preservados"
"media_eda9d3651826332776ff","Flexão plus","Flexão plus","gifs/Exercícios sem marca d'água/Empurre para cima mais.gif","gifs/Exercícios sem marca d'água/Empurre para cima mais.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_fce8c196df26005e9fc4","Flexão reversa","Flexão reversa","gifs/Exercícios sem marca d'água/Flexão reversa.gif","gifs/Exercícios sem marca d'água/Flexão reversa.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_061e5ba3c3930736958f","Flexão unilateral","Flexão unilateral","gifs/Exercícios sem marca d'água/Flexão de braço único.gif","gifs/Exercícios sem marca d'água/Flexão de braço único.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_a462d595e77e2e0a84eb","Flexão unilateral com apoio","Flexão unilateral com apoio","gifs/Exercícios sem marca d'água/Flexões de um braço com apoio.gif","gifs/Exercícios sem marca d'água/Flexões de um braço com apoio.gif","Peito | Tríceps | Sem aparelhos | Casa","Peito","Tríceps | Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_5bcdeeffe6ccb2d3c2d7","Flexão unilateral com bola medicinal","Flexão unilateral com bola medicinal","gifs/Exercícios sem marca d'água/Flexão de braço único na bola medicinal.gif","gifs/Exercícios sem marca d'água/Flexão de braço único na bola medicinal.gif","Peito | Bola | Tríceps | Academia","Peito","Tríceps | Bola | Academia","true","mapped","ID e mídia preservados"
"media_7539758f1bf30fb80e90","Flexão unilateral de joelhos na máquina","Flexão unilateral de joelhos na máquina","gifs/Exercícios sem marca d'água/Flexão de perna única na máquina.gif","gifs/Exercícios sem marca d'água/Flexão de perna única na máquina.gif","Peito | Máquina | Tríceps | Academia","Peito","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_fc07fc4a9637d7cdb0a5","Fortalecimento de pegada com hand grip","Fortalecimento de pegada com hand grip","gifs/Exercícios sem marca d'água/Pinça de mão.gif","gifs/Exercícios sem marca d'água/Pinça de mão.gif","Antebraços | Sem aparelhos | Casa","Antebraços","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_06a74a3500e337d46268","Gato-vaca","Gato-vaca","gifs/Exercícios sem marca d'água/Postura da vaca de gato.gif","gifs/Exercícios sem marca d'água/Postura da vaca de gato.gif","Alongamento | Sem aparelhos | Casa","Alongamento","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_eb5022eb73abc7096ad4","Good morning com barra","Good morning com barra","gifs/perna/Agachamento, sustentação, panturrilha.gif","gifs/perna/Agachamento, sustentação, panturrilha.gif","Posterior de coxa | Glúteos | Barra | Academia","Posterior de coxa","Glúteos | Barra | Academia","true","mapped","ID e mídia preservados"
"media_c1aae2f464ee37fd5a34","Good morning com barra - Variação 2","Good morning com barra - Variação 2","gifs/perna/Pendulum avanço.gif","gifs/perna/Pendulum avanço.gif","Posterior de coxa | Glúteos | Barra | Academia","Posterior de coxa","Glúteos | Barra | Academia","true","mapped","ID e mídia preservados"
"media_2ad8a1829ff77facf23a","Guerreiro I","Guerreiro I","gifs/Exercícios sem marca d'água/Postura de guerreiro 1.gif","gifs/Exercícios sem marca d'água/Postura de guerreiro 1.gif","Alongamento | Sem aparelhos | Casa","Alongamento","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_df96bf7001903f2b2a14","Halo com anilha","Halo com anilha","gifs/Exercícios sem marca d'água/Braço redondo pesado.gif","gifs/Exercícios sem marca d'água/Braço redondo pesado.gif","Ombros | Anilhas | Academia","Ombros","Anilhas | Academia","true","mapped","ID e mídia preservados"
"media_6f8a67c2bc1be67e5c83","Hang clean com barra","Hang clean com barra","gifs/Exercícios sem marca d'água/Hang clean com barra.gif","gifs/Exercícios sem marca d'água/Hang clean com barra.gif","Corpo inteiro | Barra | Academia","Corpo inteiro","Barra | Academia","true","mapped","ID e mídia preservados"
"media_bf837322af1c7c3fe556","Hang clean com kettlebell","Hang clean com kettlebell","gifs/Exercícios sem marca d'água/Kettlebell pendurado limpo.gif","gifs/Exercícios sem marca d'água/Kettlebell pendurado limpo.gif","Corpo inteiro | Kettlebell | Academia","Corpo inteiro","Kettlebell | Academia","true","mapped","ID e mídia preservados"
"media_6a9091929de3388682ff","Hip thrust com barra","Hip thrust com barra","gifs/glúteos/Abdução de quadril sentado com faixa.gif","gifs/glúteos/Abdução de quadril sentado com faixa.gif","Glúteos | Barra | Banco | Academia","Glúteos","Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_34df53999aefa59e8209","Hip thrust com barra - Variação 2","Hip thrust com barra - Variação 2","gifs/glúteos/Impulsos de quadril com barra.gif","gifs/glúteos/Impulsos de quadril com barra.gif","Glúteos | Barra | Banco | Academia","Glúteos","Barra | Banco | Academia","true","mapped","ID e mídia preservados"
"media_a37292f93d56ba48e1d1","Hip thrust na máquina Smith","Hip thrust na máquina Smith","gifs/glúteos/Smith na máquina elevação pélvica.gif","gifs/glúteos/Smith na máquina elevação pélvica.gif","Glúteos | Barra | Banco | Máquina","Glúteos","Barra | Banco | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_43452773fb8459b5aed3","Hiperextensão com peso","Hiperextensão com peso","gifs/Exercícios sem marca d'água/Extensão traseira com peso.gif","gifs/Exercícios sem marca d'água/Extensão traseira com peso.gif","Costas | Sem aparelhos | Casa","Costas","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_473b4cc303116792fed8","Hiperextensão no banco 45°","Hiperextensão no banco 45°","gifs/Exercícios sem marca d'água/Hiperextensão.gif","gifs/Exercícios sem marca d'água/Hiperextensão.gif","Costas | Banco | Academia","Costas","Banco | Academia","true","mapped","ID e mídia preservados"
"media_c08ac240b3ccab721752","Hiperextensão no banco plano","Hiperextensão no banco plano","gifs/Exercícios sem marca d'água/Hiperextensão em banco plano.gif","gifs/Exercícios sem marca d'água/Hiperextensão em banco plano.gif","Costas | Banco | Academia","Costas","Banco | Academia","true","mapped","ID e mídia preservados"
"media_5d19eff16d7ebdd53fc2","Hiperextensão no chão (Superman)","Hiperextensão no chão (Superman)","gifs/Exercícios sem marca d'água/Hiperextensão do chão - Postura de crocodilo makarasana.gif","gifs/Exercícios sem marca d'água/Hiperextensão do chão - Postura de crocodilo makarasana.gif","Costas | Sem aparelhos | Casa","Costas","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
